TableName	ColumnName	DataType	max_length	is_nullable	IsPrimaryKey
patientdiabetic	pdi_lks_id_diseasestatus	int	4	1	NO
patientdiabetic	pdi_agediagnosed	int	4	1	NO
patientdiabetic	pdi_pdt_id_datediagnosed	uniqueidentifier	16	1	NO
patientdiabetic	pdi_ect_id	uniqueidentifier	16	1	NO
patientdiabetic	pdi_pdt_diseasestatusdate	uniqueidentifier	16	1	NO
patientdiabetic	pdi_duration	int	4	1	NO
patientdiabetic	pdi_source	int	4	1	NO
patientdiabeticcontrolled	pdc_id	int	4	0	YES
patientdischarge	pdh_id	int	4	0	YES
patientdischarge	pdh_interval	int	4	1	NO
patientdischarge	pdh_lks_id_intervaltype	int	4	1	NO
patientdischarge	pdh_openappointment	bit	1	1	NO
patientdischarge	pdh_comment	nvarchar	8000	1	NO
patientdischargereason	pdr_id	int	4	0	YES
patientdischargereason	pdr_pdh_id	int	4	1	NO
patientdischargereason	pdr_lks_id_dischargereason	int	4	1	NO
patientdocumentlink	dpt_id	int	4	0	YES
PatientEncounterExamination	dpx_id	int	4	0	YES
PatientEncounterExaminationLog	dpx_ObjectId	int	4	0	NO
PatientEncounterExaminationLog	dpx_id	int	4	0	YES
PatientEncounterExaminationLog	dpx_ect_id	uniqueidentifier	16	0	NO
PatientEncounterExaminationLog	dpx_dax_id	int	4	0	NO
PatientEncounterExaminationLog	dpx_DateAdded	datetime	8	0	NO
PatientEncounterExaminationLog	dpx_AddedBy	uniqueidentifier	16	0	NO
PatientEncounterExaminationLog	dpx_Transactionid	uniqueidentifier	16	0	NO
PatientEncounterExaminationLog	dpx_Action	char	1	0	NO
PatientEncounterSection	dpe_id	int	4	0	YES
PatientEncounterSectionLog	dpe_ObjectId	int	4	0	NO
PatientEncounterSectionLog	dpe_id	int	4	0	YES
PatientEncounterSectionLog	dpe_ect_id	uniqueidentifier	16	0	NO
PatientEncounterSectionLog	dpe_das_id	int	4	0	NO
PatientEncounterSectionLog	dpe_DateAdded	datetime	8	0	NO
PatientEncounterSectionLog	dpe_AddedBy	uniqueidentifier	16	0	NO
PatientEncounterSectionLog	dpe_Transactionid	uniqueidentifier	16	0	NO
PatientEncounterSectionLog	dpe_Action	char	1	0	NO
PatientExternalIdentifier	pei_id	int	4	0	YES
PatientExternalIdentifier	pei_pet_id	int	4	0	NO
PatientExternalIdentifier	pei_identifier	nvarchar	400	0	NO
PatientExternalIdentifierLog	pei_ObjectId	int	4	0	NO
PatientExternalIdentifierLog	pei_id	int	4	0	YES
PatientExternalIdentifierLog	pei_pat_id	uniqueidentifier	16	0	NO
PatientExternalIdentifierLog	pei_pet_id	int	4	0	NO
PatientExternalIdentifierLog	pei_identifier	nvarchar	400	0	NO
PatientExternalIdentifierLog	pei_DateAdded	datetime	8	0	NO
PatientExternalIdentifierLog	pei_AddedBy	uniqueidentifier	16	0	NO
PatientExternalIdentifierLog	pei_Transactionid	uniqueidentifier	16	0	NO
PatientExternalIdentifierLog	pei_Action	char	1	0	NO
PatientExternalIdentifierType	pet_id	int	4	0	YES
PatientExternalIdentifierType	pet_description	nvarchar	200	0	NO
patientfasting	pfs_id	int	4	0	YES
patientfasting	pfs_instructionsgiven	bit	1	1	NO
patientfasting	pfs_nofoodfromapplicable	bit	1	1	NO
patientfasting	pfs_nofoodfrom	time	5	1	NO
patientfasting	pfs_nilbymouthapplicable	bit	1	1	NO
patientfasting	pfs_nilbymouthfrom	time	5	1	NO
patientfastinglog	pfs_ObjectId	int	4	0	NO
patientfastinglog	pfs_id	int	4	0	YES
patientfastinglog	pfs_act_id	uniqueidentifier	16	0	NO
patientfastinglog	pfs_instructionsgiven	bit	1	1	NO
patientfastinglog	pfs_nofoodfromapplicable	bit	1	1	NO
patientfastinglog	pfs_nofoodfrom	time	5	1	NO
patientfastinglog	pfs_nilbymouthapplicable	bit	1	1	NO
patientfastinglog	pfs_nilbymouthfrom	time	5	1	NO
patientfastinglog	pfs_DateAdded	datetime	8	0	NO
patientfastinglog	pfs_AddedBy	uniqueidentifier	16	0	NO
patientfastinglog	pfs_TransactionId	uniqueidentifier	16	0	NO
patientfastinglog	pfs_Action	char	1	0	NO
patientfinding	pfd_id	int	4	0	YES
patientfinding	pfd_bod_id	int	4	1	NO
patientfinding	pfd_cpy_id	int	4	0	NO
patientfinding	pfd_notes	nvarchar	4096	1	NO
patientfinding	pfd_parsedtext	nvarchar	4000	1	NO
patientfinding	pfd_value	decimal	9	1	NO
patientfinding	pfd_active	bit	1	1	NO
patientfinding	pfd_datefrom	datetime	8	1	NO
patientfinding	pfd_dateto	datetime	8	1	NO
patientfinding	pfd_daterecorded	datetime	8	1	NO
patientfinding	pfd_principal	bit	1	1	NO
patientfinding	pfd_derived	bit	1	1	NO
patientfinding	pfd_source	bit	1	1	NO
patientfinding	pfd_cfd_id	int	4	1	NO
patientfinding	pfd_nad	bit	1	0	NO
patientfinding	pfd_comment	bit	1	0	NO
patientfinding	pfd_pdt_approxdate	int	4	1	NO
patientfinding	pfd_lks_id_status	int	4	1	NO
patientfinding	pfd_use_id_recordedby	uniqueidentifier	16	1	NO
patientfinding	pfd_lks_id_certainty	int	4	1	NO
patientfinding	pfd_negated	bit	1	0	NO
patientfinding	pfd_bsm_id	int	4	1	NO
patientfinding	pfd_eyeproblem	bit	1	1	NO
patientfinding	pfd_pfd_id_promotedproblem	int	4	1	NO
patientfinding	pfd_pdt_datefrom	uniqueidentifier	16	1	NO
patientfinding	pfd_pdt_dateto	uniqueidentifier	16	1	NO
patientfinding	pfd_type	int	4	1	NO
patientfinding	pfd_lks_id_measurement	int	4	1	NO
patientfinding	pfd_lks_id_machine	int	4	1	NO
patientfinding	pfd_measure_int	int	4	1	NO
patientfinding	pfd_measure_decimal	decimal	9	1	NO
patientfinding	pfd_ccp_id	int	4	1	NO
patientfindinglog	pfd_ObjectId	int	4	0	NO
patientfindinglog	pfd_id	int	4	0	YES
patientfindinglog	pfd_bod_id	int	4	1	NO
patientfindinglog	pfd_ect_id	uniqueidentifier	16	1	NO
patientfindinglog	pfd_cpt_id	int	4	1	NO
patientfindinglog	pfd_cpy_id	int	4	0	NO
patientfindinglog	pfd_notes	nvarchar	4096	1	NO
patientfindinglog	pfd_parsedtext	nvarchar	4000	1	NO
patientfindinglog	pfd_value	decimal	9	1	NO
patientfindinglog	pfd_active	bit	1	1	NO
patientfindinglog	pfd_datefrom	datetime	8	1	NO
patientfindinglog	pfd_dateto	datetime	8	1	NO
patientfindinglog	pfd_daterecorded	datetime	8	1	NO
patientfindinglog	pfd_principal	bit	1	1	NO
patientfindinglog	pfd_derived	bit	1	1	NO
patientfindinglog	pfd_source	bit	1	1	NO
patientfindinglog	pfd_pat_id	uniqueidentifier	16	0	NO
patientfindinglog	pfd_cfd_id	int	4	1	NO
patientfindinglog	pfd_nad	bit	1	0	NO
patientfindinglog	pfd_comment	bit	1	0	NO
patientfindinglog	pfd_pdt_approxdate	int	4	1	NO
patientfindinglog	pfd_lks_id_status	int	4	1	NO
patientfindinglog	pfd_use_id_recordedby	uniqueidentifier	16	1	NO
patientfindinglog	pfd_lks_id_certainty	int	4	1	NO
patientfindinglog	pfd_negated	bit	1	1	NO
patientfindinglog	pfd_bsm_id	int	4	1	NO
patientfindinglog	pfd_eyeproblem	bit	1	1	NO
patientfindinglog	pfd_pfd_id_promotedproblem	int	4	1	NO
patientfindinglog	pfd_pdt_datefrom	uniqueidentifier	16	1	NO
patientfindinglog	pfd_pdt_dateto	uniqueidentifier	16	1	NO
patientfindinglog	pfd_type	int	4	1	NO
patientfindinglog	pfd_lks_id_measurement	int	4	1	NO
patientfindinglog	pfd_lks_id_machine	int	4	1	NO
patientfindinglog	pfd_measure_int	int	4	1	NO
patientfindinglog	pfd_measure_decimal	decimal	9	1	NO
patientfindinglog	pfd_ccp_id	int	4	1	NO
patientfindinglog	pfd_DateAdded	datetime	8	0	NO
patientfindinglog	pfd_AddedBy	uniqueidentifier	16	0	NO
patientfindinglog	pfd_TransactionId	uniqueidentifier	16	0	NO
patientfindinglog	pfd_Action	char	1	0	NO
patientfindingqualifier	pfq_id	int	4	0	YES
patientfindingqualifier	pfq_cql_id	int	4	1	NO
patientfindingqualifier	pfq_cpt_id	int	4	1	NO
patientfindingqualifier	pfq_freetext	nvarchar	510	1	NO
patientfindingqualifier	pfd_number	int	4	1	NO
patientfindingqualifierlog	pfq_ObjectId	int	4	0	NO
patientfindingqualifierlog	pfq_id	int	4	0	YES
patientfindingqualifierlog	pfq_pfd_id	int	4	0	NO
patientfindingqualifierlog	pfq_cql_id	int	4	1	NO
patientfindingqualifierlog	pfq_cpt_id	int	4	1	NO
patientfindingqualifierlog	pfq_freetext	nvarchar	510	1	NO
patientfindingqualifierlog	pfd_number	int	4	1	NO
patientfindingqualifierlog	pfq_DateAdded	datetime	8	0	NO
patientfindingqualifierlog	pfq_AddedBy	uniqueidentifier	16	0	NO
patientfindingqualifierlog	pfq_TransactionId	uniqueidentifier	16	0	NO
patientfindingqualifierlog	pfq_Action	char	1	0	NO
PatientFindings	Id	int	4	0	YES
PatientFindings	ActivityId	uniqueidentifier	16	0	NO
PatientFindings	BodyPartId	int	4	0	NO
PatientFindings	ClinicalConceptId	int	4	1	NO
PatientFindings	Notes	nvarchar	4000	1	NO
PatientFindings	ParsedText	nvarchar	4000	1	NO
PatientFindings	PatientId	uniqueidentifier	16	0	NO
PatientFindings	MappedFromFeature	bit	1	0	NO
PatientFindingsLog	Id	int	4	0	YES
PatientFindingsLog	ActivityId	uniqueidentifier	16	0	NO
PatientFindingsLog	BodyPartId	int	4	0	NO
PatientFindingsLog	ClinicalConceptId	int	4	1	NO
PatientFindingsLog	Notes	nvarchar	4000	1	NO
PatientFindingsLog	ParsedText	nvarchar	4000	1	NO
PatientFindingsLog	PatientId	uniqueidentifier	16	0	NO
PatientFindingsLog	ObjectId	int	4	0	NO
PatientFindingsLog	DateAdded	datetime	8	0	NO
PatientFindingsLog	AddedBy	uniqueidentifier	16	0	NO
PatientFindingsLog	TransactionId	uniqueidentifier	16	0	NO
PatientFindingsLog	Action	char	1	0	NO
PatientFindingsLog	MappedFromFeature	bit	1	0	NO
PatientFirstEncounter	pfe_ect_id	uniqueidentifier	16	1	NO
PatientFirstEncounter	pfe_pat_id	uniqueidentifier	16	1	NO
PatientFirstEncounter	pfe_ect_date	datetime	8	1	NO
PatientHistory	pfh_pss_id	int	4	0	YES
PatientHistory	pfh_comments	nvarchar	5000	1	NO
PatientIdentification	clp_id	int	4	0	YES
PatientIdentification	clp_temporaryIdentifier	varchar	255	1	NO
PatientIdentification	clp_surname	nvarchar	510	1	NO
PatientIdentification	clp_givenName	nvarchar	510	1	NO
PatientIdentification	clp_dateOfBirth	date	3	1	NO
PatientIdentificationLog	clp_Id	int	4	0	YES
PatientIdentificationLog	clp_pat_id	uniqueidentifier	16	1	NO
PatientIdentificationLog	clp_temporaryIdentifier	varchar	255	1	NO
PatientIdentificationLog	clp_surname	nvarchar	510	1	NO
PatientIdentificationLog	clp_givenName	nvarchar	510	1	NO
PatientIdentificationLog	clp_dateOfBirth	date	3	1	NO
PatientIdentificationLog	clp_ObjectId	int	4	0	NO
PatientIdentificationLog	clp_DateAdded	datetime	8	0	NO
PatientIdentificationLog	clp_AddedBy	uniqueidentifier	16	0	NO
PatientIdentificationLog	clp_TransactionId	uniqueidentifier	16	0	NO
PatientIdentificationLog	clp_Action	char	1	0	NO
PatientIopTarget	pit_Id	int	4	0	YES
PatientIopTarget	pit_pss_Id	int	4	0	NO
PatientIopTarget	pit_Target	int	4	1	NO
PatientIopTargetLog	pit_Id	int	4	0	NO
PatientIopTargetLog	pit_ObjectId	int	4	0	NO
PatientIopTargetLog	pit_DateAdded	datetime	8	0	NO
PatientIopTargetLog	pit_AddedBy	uniqueidentifier	16	0	NO
PatientIopTargetLog	pit_TransactionId	uniqueidentifier	16	0	NO
PatientIopTargetLog	pit_Action	char	1	0	NO
PatientIopTargetLog	pit_pss_Id	int	4	0	NO
PatientIopTargetLog	pit_Target	int	4	1	NO
patientlens	psl_id	int	4	0	YES
PatientList	plc_id	int	4	0	YES
PatientListLog	plc_id	int	4	0	YES
PatientListLog	plc_DateAdded	datetime	8	0	NO
PatientListLog	plc_AddedBy	uniqueidentifier	16	0	NO
PatientListLog	plc_Transactionid	uniqueidentifier	16	0	NO
PatientListLog	plc_Action	char	1	0	NO
PatientListLog	plc_plt_id	int	4	0	NO
PatientListLog	plc_loc_id	uniqueidentifier	16	0	NO
PatientListLog	plc_date	date	3	0	NO
PatientListLog	plc_ObjectId	int	4	0	NO
PatientListResponse	ppf_id	int	4	0	YES
PatientListResponse	ppf_responsevalue	nvarchar	510	0	NO
PatientListResponse	ppf_questiontext	nvarchar	510	0	NO
PatientListResponse	ppf_answertext	nvarchar	510	0	NO
PatientListResponse	ppf_isdeleted	bit	1	0	NO
PatientListResponse	ppf_parsedtext	nvarchar	-1	1	NO
PatientListResponse	ppf_timestamp	datetime	8	0	NO
PatientListResponse	ppf_use_id	uniqueidentifier	16	0	NO
PatientListResponseLog	ppf_ObjectId	int	4	0	NO
PatientListResponseLog	ppf_id	int	4	0	YES
PatientListResponseLog	ppf_lqu_id	int	4	0	NO
PatientListResponseLog	ppf_pat_id	uniqueidentifier	16	0	NO
PatientListResponseLog	ppf_bod_id	int	4	0	NO
PatientListResponseLog	ppf_responsevalue	nvarchar	510	0	NO
PatientListResponseLog	ppf_questiontext	nvarchar	510	0	NO
PatientListResponseLog	ppf_answertext	nvarchar	510	0	NO
PatientListResponseLog	ppf_isdeleted	bit	1	0	NO
PatientListResponseLog	ppf_parsedtext	nvarchar	-1	1	NO
PatientListResponseLog	ppf_timestamp	datetime	8	0	NO
PatientListResponseLog	ppf_use_id	uniqueidentifier	16	0	NO
PatientListResponseLog	ppf_DateAdded	datetime	8	0	NO
PatientListResponseLog	ppf_AddedBy	uniqueidentifier	16	0	NO
PatientListResponseLog	ppf_TransactionId	uniqueidentifier	16	0	NO
PatientListResponseLog	ppf_Action	char	1	0	NO
PatientListType	plt_id	int	4	0	YES
PatientListType	plt_name	varchar	255	0	NO
PatientListType	plt_displaybydefault	bit	1	0	NO
PatientLog	pcl_id	int	4	0	YES
patientlog	pat_ObjectId	uniqueidentifier	16	0	NO
patientlog	pat_id	int	4	0	YES
PatientLog	pcl_ObjectId	int	4	0	NO
PatientLog	pcl_DateAdded	datetime	8	0	NO
patientlog	pat_surname	nvarchar	510	1	NO
patientlog	pat_initials	nvarchar	510	1	NO
PatientLog	pcl_AddedBy	uniqueidentifier	16	0	NO
PatientLog	pcl_Transactionid	uniqueidentifier	16	0	NO
patientlog	pat_forename	nvarchar	510	1	NO
patientlog	pat_title	nvarchar	510	1	NO
PatientLog	pcl_Action	char	1	0	NO
PatientLog	pcl_pat_id	uniqueidentifier	16	0	NO
patientlog	pat_suffix	nvarchar	510	1	NO
patientlog	pat_previoussurname	nvarchar	510	1	NO
PatientLog	pcl_pnt_id	int	4	0	NO
PatientLog	pcl_patientNumber	varchar	50	1	NO
patientlog	pat_requestedname	nvarchar	510	1	NO
patientlog	pat_dob	date	3	1	NO
PatientLog	pcl_dateOfConsent	datetime	8	1	NO
PatientLog	pcl_csw_id	int	4	0	NO
patientlog	pat_dod	date	3	1	NO
patientlog	pat_lks_id_gender	int	4	1	NO
PatientLog	pcl_bod_id	int	4	1	NO
PatientLog	pcl_comments	varchar	2000	1	NO
patientlog	pat_lks_id_ethnic	int	4	1	NO
patientlog	pat_lks_id_religion	int	4	1	NO
PatientLog	pcl_endDate	datetime	8	1	NO
PatientLog	pcl_lks_id	int	4	1	NO
patientlog	pat_lks_id_language	int	4	1	NO
patientlog	pat_lks_id_marital	int	4	1	NO
PatientLog	pcl_WorkflowStatusLastUpdated	datetime	8	1	NO
patientlog	pat_deceased	tinyint	1	1	NO
patientlog	pat_occupation	nvarchar	510	1	NO
patientlog	pat_status	int	4	1	NO
patientlog	pat_lastupdatedfromdemographicstore	datetime	8	1	NO
patientlog	pat_blb_id	uniqueidentifier	16	1	NO
patientlog	pat_lks_id_nationality	int	4	1	NO
patientlog	pat_source	int	4	0	NO
patientlog	pat_isdeleted	bit	1	0	NO
patientlog	pat_DateAdded	datetime	8	0	NO
patientlog	pat_AddedBy	uniqueidentifier	16	0	NO
patientlog	pat_TransactionId	uniqueidentifier	16	0	NO
patientlog	pat_Action	char	1	0	NO
patientlog	pat_yearOfBirth	int	4	1	NO
patientlog	pat_anonymisedAddedBy	uniqueidentifier	16	1	NO
patientlog	pat_pdm_id	int	4	1	NO
PatientMatch	Id	int	4	0	YES
patientmatch	ipm_id	int	4	0	YES
PatientMatch	PatientMatchId	int	4	0	NO
PatientMatch	PatientId	int	4	0	NO
patientmatch	ipm_forename	nvarchar	510	1	NO
PatientMatch	EmrPatientId	uniqueidentifier	16	1	NO
PatientMatch	NumberOfAttempts	int	4	0	NO
patientmatch	ipm_yearofbirth	int	4	1	NO
patientmatch	ipm_monthofbirth	int	4	1	NO
PatientMatch	LatestAttempt	datetime	8	0	NO
patientmatch	ipm_dayofbirth	int	4	1	NO
patientmatch	ipm_lks_id_gender	int	4	1	NO
patientmatch	ipm_pml_id	int	4	1	NO
patientmatch	ipm_status	int	4	1	NO
patientmatch	ipm_resolvedtimestamp	datetime	8	1	NO
patientmatch	ipm_use_id_resolvedby	uniqueidentifier	16	1	NO
patientmatch	ipm_interfacesubtype	int	4	1	NO
PatientMatchLog	Id	int	4	0	YES
PatientMatchLog	ObjectId	int	4	0	NO
PatientMatchLog	DateAdded	datetime	8	0	NO
PatientMatchLog	AddedBy	uniqueidentifier	16	0	NO
PatientMatchLog	Transactionid	uniqueidentifier	16	0	NO
PatientMatchLog	Action	char	1	0	NO
PatientMatchLog	PatientMatchId	int	4	0	NO
PatientMatchLog	PatientId	int	4	0	NO
PatientMatchLog	EmrPatientId	uniqueidentifier	16	1	NO
PatientMatchLog	NumberOfAttempts	int	4	0	NO
PatientMatchLog	LatestAttempt	datetime	8	0	NO
patientmatchnumber	ipn_id	int	4	0	YES
patientmatchnumber	ipn_number	varchar	255	0	NO
patientmatchnumber	ipn_pnt_id	int	4	1	NO
patientmatchpatientid	pmi_id	int	4	0	YES
patientmatchpatientid	pmi_ipm_id	int	4	0	NO
patientmatchpatientid	pmi_pdm_id	int	4	1	NO
patientmatchpatientid	pmi_pat_id	uniqueidentifier	16	1	NO
patientmatchresult	pme_id	int	4	0	YES
patientmatchresult	pme_ipm_id	int	4	0	NO
patientmatchresult	pme_pdm_id	int	4	1	NO
patientmatchresult	pme_pat_id	uniqueidentifier	16	1	NO
patientmatchresult	pme_exactpatientnumbermatch	bit	1	1	NO
patientmatchresult	pme_exactsurnamematch	bit	1	1	NO
patientmatchresult	pme_exactforenamematch	bit	1	1	NO
patientmatchresult	pme_exactyearofbirthmatch	bit	1	1	NO
patientmatchresult	pme_exactmonthofbirthmatch	bit	1	1	NO
patientmatchresult	pme_exactdayofbirthmatch	bit	1	1	NO
patientmatchresult	pme_transposednamesmatch	bit	1	1	NO
patientmatchresult	pme_transposedforenamesmatch	bit	1	1	NO
patientmatchresult	pme_transposeddaymonthmatch	bit	1	1	NO
patientmatchresult	pme_mispunctuatednamesmatch	bit	1	1	NO
patientmatchresult	pme_displacednamesmatch	bit	1	1	NO
patientmatchresult	pme_abbreviatedforenamematch	bit	1	1	NO
patientmatchresult	pme_partialforenamematch	bit	1	1	NO
patientmatchresult	pme_abbreviatedfamilynamematch	bit	1	1	NO
patientmedicationhistory	pmh_id	int	4	0	YES
patientmedicationmaster	pmm_id	int	4	0	YES
patientmedicationmaster	pmm_DateModified	datetime2	6	0	NO
patientmedicationrecord	pmd_id	int	4	0	YES
patientmedicationrecord	pmd_MigratedFromMophth	bit	1	0	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_id	int	4	0	YES
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_pat_id	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_ect_id	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_mcn_id	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_dro_id	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_dco_id	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_bod_id	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_pdt_id_startdate	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_pdt_id_stopdate	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_daterecorded	datetime	8	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_use_id_recordedby	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_use_id_consultant	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_addedbyprescription	bit	1	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_medicationstatustype	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_eyerelated	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_additionalnotes	nvarchar	-1	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_loc_id	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_hos_id	uniqueidentifier	16	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_startdateapprox	bit	1	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_startdateapproxtimeperiod	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_startdateapproxcontextflag	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_order	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_deleted	bit	1	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_suspended	bit	1	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_datelastupdated	datetime	8	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_addedasdefault	bit	1	0	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_oldpmdid	int	4	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_versiondate	datetime	8	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_initialstartdate	datetime	8	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_versionfrom	int	4	0	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_versionto	int	4	0	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_datelastissued	datetime	8	1	NO
PatientMedicationRecordDuplicateMedicationRemovalBackup	pmd_PatchVersion	varchar	256	0	YES
patientmedicationsideeffect	pms_id	int	4	0	YES
patientmedicationsideeffect	pms_lks_id_sideeffect	int	4	1	NO
patientmedicationsideeffect	pms_eyerelated	bit	1	0	NO
patientmerge	pmg_id	int	4	0	YES
PatientMerge	opm_Id	int	4	0	YES
PatientMerge	opm_pat_PrimaryPatientId	uniqueidentifier	16	0	NO
patientmerge	pmg_EndTime	datetime	8	1	NO
patientmerge	pmg_pat_id_primary	uniqueidentifier	16	0	NO
PatientMerge	opm_pat_SecondaryPatientId	uniqueidentifier	16	0	NO
patientmerge	pmg_pat_id_secondary	uniqueidentifier	16	0	NO
patientmerge	pmg_pat_id_new	uniqueidentifier	16	1	NO
patientmerge	pmg_trigger	int	4	0	NO
PatientMerge	opm_MergedOphthalSuitePatientId	int	4	1	NO
PatientMerge	opm_OphthalSuiteMergeError	nvarchar	-1	1	NO
patientmerge	pmg_exception	varchar	-1	1	NO
patientmerge	pmg_StartTime	datetime	8	1	NO
PatientMergeLog	opm_Id	int	4	0	YES
PatientMergeLog	opm_pat_PrimaryPatientId	uniqueidentifier	16	0	NO
PatientMergeLog	opm_pat_SecondaryPatientId	uniqueidentifier	16	0	NO
PatientMergeLog	opm_pat_MergedPatientId	uniqueidentifier	16	0	NO
PatientMergeLog	opm_DateTimeActioned	datetime2	8	1	NO
PatientMergeLog	opm_MergedOphthalSuitePatientId	int	4	1	NO
PatientMergeLog	opm_OphthalSuiteMergeError	nvarchar	-1	1	NO
